Sr.No.,Course,Job profession,Student,Linguistic,Musical,Bodily,Logical - Mathematical,Spatial-Visualization,Interpersonal,Intrapersonal,Naturalist,s/p,P1,P2,P3,P4,P5,P6,P7,P8
,,Nature photographer,S218,14,8,15,8,5,11,17,16,s218,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S219,13,9,17,8,5,11,17,19,s219,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S220,12,9,20,8,5,11,19,18,s220,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S221,11,7,18,8,5,11,19,20,s221,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S222,11,5,19,8,5,11,19,19,s222,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S223,12,5,16,8,5,11,19,18,s223,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S224,13,6,15,6,5,11,19,17,s224,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S225,14,6,17,6,5,11,19,18,s225,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S226,13,7,20,6,5,11,19,20,s226,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S227,12,7,18,6,5,11,19,15,s227,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S228,11,8,19,6,5,13,19,20,s228,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S229,14,8,16,6,5,13,19,16,s229,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S230,12,9,15,6,5,13,19,19,s230,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S231,13,9,17,6,5,13,19,18,s231,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S232,14,8,20,6,5,13,19,20,s232,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S233,13,5,18,6,5,13,19,19,s233,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S234,12,5,19,6,5,13,19,18,s234,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S235,11,6,16,6,5,13,19,17,s235,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S236,11,6,15,6,8,13,19,18,s236,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S237,12,7,17,6,8,13,19,20,s237,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S238,13,7,17,6,8,13,19,15,s238,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S239,14,8,20,6,8,13,19,20,s239,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S240,13,8,18,6,8,13,18,16,s240,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S241,12,9,19,6,8,13,18,19,s241,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S242,11,5,16,7,8,14,18,18,s242,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S243,11,5,15,7,8,14,18,20,s243,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S244,12,6,17,7,8,14,18,19,s244,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S245,13,6,20,7,8,14,18,18,s245,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S246,14,7,18,7,8,14,18,17,s246,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S247,13,7,19,7,8,14,18,16,s247,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S248,12,8,16,7,8,14,18,15,s248,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S249,11,8,15,7,8,14,18,17,s249,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
,,Nature photographer,S250,14,9,18,7,8,14,18,18,s250,AVG,POOR,BEST,POOR,POOR,AVG,BEST,BEST
6,,Recording engineer,S251,13,20,5,16,5,17,12,7,s251,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S252,12,17,6,16,6,17,12,5,s252,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S253,11,17,7,16,7,17,12,6,s253,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S254,11,18,8,16,8,17,12,7,s254,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S255,12,17,9,16,9,17,12,8,s255,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S256,13,17,10,16,6,17,12,9,s256,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S257,13,16,5,16,5,17,12,5,s257,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S258,12,15,5,16,6,17,12,6,s258,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S259,11,19,5,16,7,17,12,7,s259,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S260,11,20,6,16,8,17,12,8,s260,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S261,12,17,7,16,9,17,12,9,s261,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S262,13,17,8,17,5,18,13,8,s262,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S263,13,18,9,17,6,18,14,8,s263,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S264,12,17,7,17,7,18,11,8,s264,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S265,11,16,8,17,8,18,12,8,s265,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S266,11,20,9,17,9,18,13,8,s266,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S267,12,17,10,17,5,18,11,8,s267,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S268,13,17,9,17,6,18,12,8,s268,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S269,13,18,8,17,7,18,13,8,s269,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S270,12,17,5,17,8,18,12,8,s270,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S271,11,17,6,17,9,18,14,8,s271,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S272,11,16,7,17,5,18,13,8,s272,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S273,12,15,5,18,6,19,11,6,s273,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S274,13,19,6,18,7,19,14,6,s274,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S275,13,20,7,18,8,19,14,6,s275,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S276,12,17,8,18,9,19,14,6,s276,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S277,11,17,9,18,5,19,14,6,s277,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S278,11,18,10,18,6,19,14,6,s278,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S279,12,17,5,18,7,19,14,6,s279,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S280,13,20,6,18,8,19,14,6,s280,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S281,13,17,7,18,9,19,12,6,s281,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S282,12,17,8,18,8,19,14,6,s282,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S283,11,18,9,18,5,19,13,6,s283,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S284,11,17,10,18,6,19,11,5,s284,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S285,12,17,7,19,7,20,12,6,s285,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S286,13,16,8,19,8,20,12,7,s286,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S287,13,15,9,19,9,20,12,8,s287,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S288,12,19,10,18,8,20,12,9,s288,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S289,11,20,5,17,9,20,14,5,s289,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S290,11,17,6,17,5,20,13,6,s290,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S291,12,17,7,16,6,20,11,7,s291,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S292,13,18,8,15,7,20,12,8,s292,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S293,14,17,9,19,8,20,14,9,s293,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S294,13,17,10,20,9,20,13,7,s294,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S295,11,17,10,17,8,19,11,8,s295,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S296,12,17,10,17,9,15,12,9,s296,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S297,14,18,10,18,10,16,14,10,s297,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S298,13,20,10,17,5,17,13,8,s298,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S299,11,17,10,15,6,18,11,9,s299,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
,,Recording engineer,S300,11,18,10,17,7,19,13,10,s300,AVG,BEST,POOR,BEST,POOR,BEST,AVG,POOR
7,,Audiologist,S301,17,14,6,16,9,16,11,11,s301,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S302,16,11,6,17,9,15,12,12,s302,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S303,15,12,6,18,9,19,13,13,s303,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S304,19,13,6,19,9,20,14,14,s304,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S305,20,14,6,20,9,17,11,11,s305,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S306,17,11,6,15,9,16,12,12,s306,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S307,17,12,6,16,9,15,13,13,s307,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S308,16,13,6,17,9,19,14,14,s308,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S309,15,12,6,18,9,20,11,11,s309,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S310,19,14,6,19,9,17,12,12,s310,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S311,20,11,6,20,9,16,13,13,s311,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S312,17,12,6,15,9,15,14,14,s312,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S313,17,13,6,16,9,19,11,11,s313,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S314,16,14,6,17,9,20,12,12,s314,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S315,15,11,6,18,9,17,13,13,s315,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S316,19,12,6,19,9,16,14,14,s316,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S317,20,13,6,20,9,15,11,11,s317,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S318,17,12,6,15,9,19,12,12,s318,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S319,16,14,6,16,9,20,13,13,s319,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S320,17,11,6,17,9,16,14,14,s320,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S321,16,12,6,18,9,15,11,11,s321,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S322,15,13,6,19,9,19,12,12,s322,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S323,19,14,6,20,9,20,13,13,s323,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S324,20,11,6,15,9,17,14,14,s324,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S325,17,12,6,16,9,17,11,11,s325,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S326,17,13,7,17,9,17,12,12,s326,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S327,17,12,8,18,9,17,13,13,s327,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S328,16,14,9,19,9,17,14,14,s328,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S329,15,11,10,20,9,17,11,13,s329,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S330,19,12,8,20,9,20,12,11,s330,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S331,20,13,8,20,5,20,12,11,s331,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S332,17,14,8,20,6,20,12,11,s332,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S333,17,11,8,20,7,20,12,11,s333,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S334,16,12,8,20,8,20,12,11,s334,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S335,15,13,8,20,9,20,12,11,s335,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S336,19,12,8,20,10,20,12,11,s336,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S337,20,14,5,20,9,20,12,11,s337,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S338,17,11,6,20,9,20,12,11,s338,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S339,18,12,7,20,9,20,12,11,s339,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S340,17,13,8,20,9,20,12,11,s340,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S341,16,14,9,20,9,20,12,11,s341,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S342,15,11,10,20,9,20,12,11,s342,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S343,19,12,8,20,5,20,12,11,s343,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S344,20,13,8,20,6,20,12,11,s344,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S345,17,12,8,20,7,20,12,11,s345,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S346,17,14,8,20,8,20,12,11,s346,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S347,16,11,8,20,9,20,12,11,s347,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S348,15,12,8,20,10,20,12,11,s348,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S349,19,13,7,20,9,20,12,11,s349,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
,,Audiologist,S350,20,14,6,20,9,20,12,11,s350,BEST,AVG,POOR,BEST,POOR,BEST,AVG,AVG
8,,Sound editor,S351,11,20,5,15,7,12,13,18,s351,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S352,12,15,6,16,5,13,13,19,s352,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S353,13,15,8,17,6,14,13,20,s353,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S354,14,17,9,18,8,12,13,17,s354,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S355,12,19,10,19,9,13,13,18,s355,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S356,13,20,9,16,10,14,13,18,s356,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S357,11,15,8,15,9,12,13,19,s357,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S358,12,15,7,16,8,13,13,20,s358,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S359,13,15,5,17,7,14,13,17,s359,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S360,14,15,6,18,5,12,13,18,s360,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S361,12,15,5,19,6,13,13,18,s361,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S362,13,15,6,20,5,12,13,19,s362,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S363,11,15,8,16,6,13,13,20,s363,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S364,12,16,9,16,8,14,13,17,s364,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S365,13,17,10,16,9,12,13,18,s365,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S366,14,18,9,16,10,13,13,18,s366,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S367,12,19,8,16,9,12,13,19,s367,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S368,13,20,7,16,8,13,13,20,s368,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S369,11,15,5,15,7,14,13,17,s369,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S370,12,15,6,16,5,12,13,18,s370,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S371,13,15,5,17,6,13,13,18,s371,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S372,14,15,6,18,5,12,13,19,s372,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S373,12,15,8,19,6,13,13,20,s373,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S374,13,15,9,18,8,14,13,17,s374,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S375,11,16,10,19,9,12,13,18,s375,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S376,12,18,9,20,10,13,14,18,s376,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S377,13,19,8,15,9,12,14,19,s377,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S378,14,20,7,16,8,13,14,20,s378,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S379,12,15,5,17,7,14,14,17,s379,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S380,13,16,6,18,5,12,14,18,s380,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S381,14,17,10,19,6,13,14,18,s381,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S382,12,18,5,20,10,11,14,19,s382,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S383,13,19,6,17,9,12,14,20,s383,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S384,14,20,7,18,8,13,14,17,s384,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S385,12,17,8,19,7,14,14,18,s385,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S386,13,18,9,20,6,12,14,18,s386,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S387,14,18,10,15,5,13,14,19,s387,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S388,12,19,5,18,10,11,14,20,s388,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S389,13,20,6,19,9,12,14,17,s389,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S390,14,15,7,20,8,13,14,18,s390,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S391,12,16,8,15,7,14,14,18,s391,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S392,13,17,9,16,6,12,14,19,s392,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S393,14,18,10,17,5,13,14,20,s393,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S394,12,19,5,18,10,11,14,17,s394,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S395,13,20,6,19,9,12,14,18,s395,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S396,14,17,7,20,8,13,14,18,s396,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S397,12,18,8,17,7,14,14,19,s397,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S398,13,19,9,18,6,12,14,20,s398,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S399,14,20,10,19,5,13,14,17,s399,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
,,Sound editor,S400,12,15,8,20,5,11,14,18,s400,AVG,BEST,POOR,BEST,POOR,AVG,AVG,BEST
9,,Music teacher,S401,15,20,11,5,8,19,13,12,s401,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S402,16,17,12,6,9,19,14,13,s402,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S403,17,18,13,7,10,19,11,14,s403,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S404,18,19,14,8,5,19,12,11,s404,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S405,19,20,14,9,6,19,13,12,s405,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S406,20,20,13,10,8,19,14,13,s406,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S407,15,17,12,5,9,19,11,14,s407,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S408,15,18,11,6,10,19,12,11,s408,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S409,17,19,11,7,5,19,13,12,s409,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S410,18,20,12,8,6,19,14,13,s410,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S411,19,19,13,9,8,19,11,14,s411,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S412,20,20,14,10,9,19,12,11,s412,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S413,15,20,14,5,10,19,13,12,s413,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S414,16,20,13,6,5,19,14,13,s414,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S415,17,17,12,7,6,19,11,14,s415,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S416,18,18,11,8,8,19,12,11,s416,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S417,19,19,11,9,9,19,13,12,s417,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S418,20,20,12,10,10,19,14,13,s418,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S419,17,17,13,5,5,19,11,14,s419,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S420,18,18,14,6,6,19,12,11,s420,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S421,19,19,14,7,8,19,13,12,s421,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S422,20,20,13,8,9,19,14,13,s422,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S423,15,17,12,9,10,19,11,14,s423,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S424,15,18,11,10,5,19,12,11,s424,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S425,16,19,11,5,6,19,13,12,s425,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S426,17,20,12,6,8,17,14,13,s426,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S427,17,17,13,7,9,18,11,14,s427,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S428,18,18,14,8,10,19,12,11,s428,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S429,19,19,14,9,5,20,13,12,s429,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S430,20,20,13,10,6,19,14,13,s430,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S431,19,20,12,5,8,17,11,14,s431,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S432,20,20,11,6,9,18,12,11,s432,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S433,17,20,11,7,10,19,13,12,s433,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S434,18,17,12,8,5,20,14,13,s434,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S435,19,18,13,9,6,19,11,14,s435,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S436,20,19,14,10,8,17,12,11,s436,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S437,19,20,14,5,9,18,13,12,s437,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S438,20,19,13,6,10,19,14,13,s438,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
,,Music teacher,S439,17,17,12,7,5,20,11,14,s439,BEST,BEST,AVG,POOR,POOR,BEST,AVG,AVG
